,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
131,TECHNICAL ENQUIRY_ACCESSORIES_HOW TO FACTORY RESET THE BAND,TECHNICAL FEEDBACK_POCO_SPARE PARTS ENQUIRY,0.25776602775941837,0.0403172504957039,0.013879709187045605,0.05384615384615385,1.3355611601513242,0.0034872916765865698,1.0142988409395
60,TECHNICAL ENQUIRY_ACCESSORIES_HOW TO FACTORY RESET THE BAND,ORDER RELATED ENQUIRY_MI PHONE_REFUND STATUS,0.25776602775941837,0.09781890284203569,0.013218770654329148,0.05128205128205129,0.5242550242550243,-0.011995619371046873,0.9509476429502868
85,OTHERS_UNSUPPORTED_RE-DIRECTED TO POCO,PRE-SALE ENQUIRY_ACCESSORIES_MRP ENQUIRY,0.48314606741573035,0.026437541308658295,0.024454725710508923,0.0506155950752394,1.9145348837209302,0.011681531595089745,1.0254670854515429
59,OTHERS_UNSUPPORTED_RE-DIRECTED TO POCO,ORDER RELATED ENQUIRY_MI PHONE_REFUND STATUS,0.48314606741573035,0.09781890284203569,0.02247191011235955,0.046511627906976744,0.47548711502199875,-0.0247889081146914,0.9461899311656699
71,OTHERS_UNSUPPORTED_RE-DIRECTED TO POCO,ORDER RELATED ENQUIRY_POCO_REPAIR ENQUIRY,0.48314606741573035,0.046265697290152015,0.02247191011235955,0.046511627906976744,1.0053156146179403,0.00011882041037599225,1.0002579272322796
121,TECHNICAL ENQUIRY_ACCESSORIES_HOW TO FACTORY RESET THE BAND,PRE-SALE ENQUIRY_ACCESSORIES_MRP ENQUIRY,0.25776602775941837,0.026437541308658295,0.011896893588896233,0.046153846153846156,1.7457692307692307,0.005082193582037849,1.0206703195957616
99,OTHERS_UNSUPPORTED_RE-DIRECTED TO POCO,TECHNICAL ENQUIRY_MI TV & MI BOX_HOW TO RESET THE TV,0.48314606741573035,0.02775941837409121,0.021810971579643092,0.04514363885088919,1.6262458471760797,0.008399117758452956,1.0182061105566467
111,OTHERS_UNSUPPORTED_RE-DIRECTED TO POCO,TECHNICAL TROUBLESHOOTING_MI LAPTOP_TOUCHPAD NOT WORKING,0.48314606741573035,0.03238598810310641,0.021810971579643092,0.04514363885088919,1.3939250118652113,0.0061638087882546,1.0133608061556292
109,OTHERS_UNSUPPORTED_RE-DIRECTED TO POCO,TECHNICAL TROUBLESHOOTING_ACCESSORIES_UNABLE TO UNPAIR THE BAND,0.48314606741573035,0.02511566424322538,0.021810971579643092,0.04514363885088919,1.7974296205630356,0.009676437169994875,1.0209748559286564
68,TECHNICAL ENQUIRY_ACCESSORIES_HOW TO FACTORY RESET THE BAND,ORDER RELATED ENQUIRY_MI TV & MI BOX_TV INSTALLATION METHODS,0.25776602775941837,0.034368803701255786,0.011235955056179775,0.04358974358974359,1.2682938856015777,0.002376845047263876,1.0096411972024402
26,TECHNICAL ENQUIRY_ACCESSORIES_HOW TO FACTORY RESET THE BAND,ORDER RELATED ENQUIRY_ACCESSORIES_RETURN POLICY/PRODUCT RETURN ENQUIRY,0.25776602775941837,0.03502974223397224,0.011235955056179775,0.04358974358974359,1.2443638122883405,0.0022064775470924166,1.00895013546582
134,TECHNICAL ENQUIRY_ACCESSORIES_HOW TO FACTORY RESET THE BAND,TECHNICAL TROUBLESHOOTING_MI LAPTOP_TOUCHPAD NOT WORKING,0.25776602775941837,0.03238598810310641,0.011235955056179775,0.04358974358974359,1.3459445316588174,0.002887947547778255,1.0117143824123016
83,OTHERS_UNSUPPORTED_RE-DIRECTED TO POCO,PRE-SALE ENQUIRY_ACCESSORIES_HOW TO FACTORY RESET THE BAND,0.48314606741573035,0.021150033046926635,0.020489094514210177,0.04240766073871409,2.0050872093023258,0.010270539221874837,1.022199036918138
77,OTHERS_UNSUPPORTED_RE-DIRECTED TO POCO,OTHERS_BLANK/INCOMPL ETE_CUSTOMER DISCONNECTED,0.48314606741573035,0.02511566424322538,0.01982815598149372,0.04103967168262653,1.6340269277845774,0.007693621571845503,1.0166054913526423
81,OTHERS_UNSUPPORTED_RE-DIRECTED TO POCO,OTHERS_UNSUPPORTED_RE-DIRECTED TO PHONE SUPPORT,0.48314606741573035,0.041639127561136816,0.019167217448777262,0.03967168262653898,0.9527500922849758,-0.0009505632830079415,0.9979512788501552
66,OTHERS_UNSUPPORTED_RE-DIRECTED TO POCO,ORDER RELATED ENQUIRY_MI TV & MI BOX_TV INSTALLATION METHODS,0.48314606741573035,0.034368803701255786,0.018506278916060808,0.038303693570451436,1.1144901610017888,0.001901126566015876,1.004091613790017
117,OTHERS_UNSUPPORTED_RE-DIRECTED TO POCO,TECHNICAL TROUBLESHOOTING_POCO_UNABLE TO TURN ON PHONE,0.48314606741573035,0.023132848645076007,0.017184401850627893,0.03556771545827633,1.5375415282392026,0.006007856999636114,1.0128934576460276
25,OTHERS_UNSUPPORTED_RE-DIRECTED TO POCO,ORDER RELATED ENQUIRY_ACCESSORIES_RETURN POLICY/PRODUCT RETURN ENQUIRY,0.48314606741573035,0.03502974223397224,0.016523463317911435,0.03419972640218878,0.976305397103993,-0.0004010188850189743,0.9991405926727568
93,OTHERS_UNSUPPORTED_RE-DIRECTED TO POCO,TECHNICAL COMPLAINT_FOLLOW UP_FOLLOW UP ON COMPLAINT,0.48314606741573035,0.05750165234633179,0.016523463317911435,0.03419972640218878,0.594760759155306,-0.011258233883125274,0.9758729350351721
56,OTHERS_UNSUPPORTED_RE-DIRECTED TO POCO,ORDER RELATED ENQUIRY_MI PHONE_HOW TO CANCEL - ORDER,0.48314606741573035,0.041639127561136816,0.016523463317911435,0.03419972640218878,0.8213362864525655,-0.0035943174138737682,0.9922971639558201
79,OTHERS_UNSUPPORTED_RE-DIRECTED TO POCO,OTHERS_UNSUPPORTED_LAUNCH ENQUIRY,0.48314606741573035,0.01982815598149372,0.015862524785194978,0.03283173734610123,1.6558139534883722,0.006282629198630596,1.0134450042114966
113,OTHERS_UNSUPPORTED_RE-DIRECTED TO POCO,TECHNICAL TROUBLESHOOTING_MI ROUTER_FACTORY RESET INQUIRY,0.48314606741573035,0.021150033046926635,0.015862524785194978,0.03283173734610123,1.552325581395349,0.005643969492859637,1.012078254374394
63,OTHERS_UNSUPPORTED_RE-DIRECTED TO POCO,ORDER RELATED ENQUIRY_MI TV & MI BOX_INSTALLATION & DEMO STATUS ENQUIRY,0.48314606741573035,0.04296100462656973,0.01520158625247852,0.03146374829001368,0.7323792486583184,-0.005554854185077642,0.9881292452231321
65,OTHERS_UNSUPPORTED_RE-DIRECTED TO POCO,ORDER RELATED ENQUIRY_MI TV & MI BOX_REPAIR ENQUIRY,0.48314606741573035,0.036351619299405155,0.014540647719762063,0.030095759233926128,0.827906976744186,-0.0030224941889393057,0.9935500229790337
105,OTHERS_UNSUPPORTED_RE-DIRECTED TO POCO,TECHNICAL FEEDBACK_MI PHONE_SPARE PARTS ENQUIRY,0.48314606741573035,0.027098479841374753,0.014540647719762063,0.030095759233926128,1.1106069200226885,0.0014481237514574058,1.0030902838306843
115,OTHERS_UNSUPPORTED_RE-DIRECTED TO POCO,TECHNICAL TROUBLESHOOTING_POCO_CAMERA APP NOT LAUNCHING,0.48314606741573035,0.023793787177792465,0.014540647719762063,0.030095759233926128,1.2648578811369509,0.0030447730158848045,1.0064975198491308
43,OTHERS_UNSUPPORTED_RE-DIRECTED TO POCO,ORDER RELATED ENQUIRY_MI LAPTOP_WARRANTY RELATED ENQUIRY,0.48314606741573035,0.02247191011235955,0.013879709187045605,0.028727770177838577,1.2783857729138166,0.0030224941889393057,1.0064408925462889
103,OTHERS_UNSUPPORTED_RE-DIRECTED TO POCO,TECHNICAL ENQUIRY_POCO_SERVICE CENTER AVAILABILITY,0.48314606741573035,0.016523463317911435,0.013218770654329148,0.027359781121751026,1.655813953488372,0.005235524332192161,1.0111411368700516
11,OTHERS_UNSUPPORTED_RE-DIRECTED TO POCO,ORDER RELATED COMPLAINT_FOLLOW UP_FOLLOW UP ON COMPLAINT,0.48314606741573035,0.1116986120290813,0.011896893588896233,0.024623803009575923,0.22044860327507912,-0.04206985154874979,0.9107269489575618
23,OTHERS_UNSUPPORTED_RE-DIRECTED TO POCO,ORDER RELATED ENQUIRY_ACCESSORIES_DELIVERY STATUS,0.48314606741573035,0.0356906807666887,0.011896893588896233,0.024623803009575923,0.6899224806201549,-0.005346918466919658,0.9886537340246151
87,OTHERS_UNSUPPORTED_RE-DIRECTED TO POCO,PRE-SALE ENQUIRY_MI PHONE_ONLINE CARD OFFERS,0.48314606741573035,0.026437541308658295,0.011235955056179775,0.023255813953488372,0.8796511627906977,-0.0015372390592394026,0.9967425172316118
89,OTHERS_UNSUPPORTED_RE-DIRECTED TO POCO,PRE-SALE ENQUIRY_POCO_CHANNEL PARTNERS SALE INFO,0.48314606741573035,0.013218770654329148,0.011235955056179775,0.023255813953488372,1.7593023255813953,0.004849357998470186,1.0102760205205679
91,OTHERS_UNSUPPORTED_RE-DIRECTED TO POCO,PRE-SALE FEEDBACK_POCO_DISSATISFIED ABOUT OUT OF STOCK,0.48314606741573035,0.014540647719762063,0.011235955056179775,0.023255813953488372,1.5993657505285412,0.004210698292699227,1.0089226701916723
